Order_number,Product_key,Customer_key,Order_date,Ship_date,Due_date,Quantity,Price,Sales
SO55873,206,18117,2013-04-08,2013-04-15,2013-04-20,1,10,10
SO55888,206,3642,2013-04-08,2013-04-15,2013-04-20,1,10,10
SO55894,206,5717,2013-04-08,2013-04-15,2013-04-20,1,10,10
SO55907,206,1455,2013-04-08,2013-04-15,2013-04-20,1,10,10
SO55913,206,2103,2013-04-08,2013-04-15,2013-04-20,1,10,10
SO55917,206,1338,2013-04-08,2013-04-15,2013-04-20,1,10,10
SO55925,206,2771,2013-04-09,2013-04-16,2013-04-21,1,10,10
SO55938,206,10633,2013-04-09,2013-04-16,2013-04-21,1,10,10
SO55949,206,2534,2013-04-09,2013-04-16,2013-04-21,1,10,10
SO55954,206,10940,2013-04-09,2013-04-16,2013-04-21,1,10,10
SO55957,206,133,2013-04-09,2013-04-16,2013-04-21,1,10,10
SO55961,206,1001,2013-04-09,2013-04-16,2013-04-21,1,10,10
SO55969,206,2257,2013-04-10,2013-04-17,2013-04-22,1,10,10
SO55987,206,1197,2013-04-10,2013-04-17,2013-04-22,1,10,10
SO55988,206,9411,2013-04-10,2013-04-17,2013-04-22,1,10,10
SO56021,206,1299,2013-04-11,2013-04-18,2013-04-23,1,10,10
SO56042,206,3634,2013-04-11,2013-04-18,2013-04-23,1,10,10
SO56043,206,9439,2013-04-11,2013-04-18,2013-04-23,1,10,10
SO56044,206,201,2013-04-11,2013-04-18,2013-04-23,1,10,10
SO56057,206,3106,2013-04-11,2013-04-18,2013-04-23,1,10,10
SO56079,206,11069,2013-04-12,2013-04-19,2013-04-24,1,10,10
SO56081,206,10295,2013-04-12,2013-04-19,2013-04-24,1,10,10
SO56082,206,9790,2013-04-12,2013-04-19,2013-04-24,1,10,10
SO56113,206,1349,2013-04-12,2013-04-19,2013-04-24,1,10,10
SO56126,206,616,2013-04-13,2013-04-20,2013-04-25,1,10,10
SO56131,206,14013,2013-04-13,2013-04-20,2013-04-25,1,10,10
SO56151,206,9677,2013-04-13,2013-04-20,2013-04-25,1,10,10
SO56159,206,5056,2013-04-13,2013-04-20,2013-04-25,1,10,10
SO56171,206,3197,2013-04-13,2013-04-20,2013-04-25,1,10,10
SO56173,206,8129,2013-04-13,2013-04-20,2013-04-25,1,10,10
SO56174,206,2329,2013-04-13,2013-04-20,2013-04-25,1,10,10
SO56177,206,1708,2013-04-13,2013-04-20,2013-04-25,1,10,10
SO56213,206,4866,2013-04-14,2013-04-21,2013-04-26,1,10,10
SO56218,206,1341,2013-04-14,2013-04-21,2013-04-26,1,10,10
SO56227,206,617,2013-04-15,2013-04-22,2013-04-27,1,10,10
SO56242,206,2180,2013-04-15,2013-04-22,2013-04-27,1,10,10
SO56243,206,10806,2013-04-15,2013-04-22,2013-04-27,1,10,10
SO56274,206,17951,2013-04-16,2013-04-23,2013-04-28,1,10,10
SO56275,206,17943,2013-04-16,2013-04-23,2013-04-28,1,10,10
SO56309,206,1660,2013-04-16,2013-04-23,2013-04-28,1,10,10
SO56324,206,1674,2013-04-16,2013-04-23,2013-04-28,1,10,10
SO56327,206,1002,2013-04-16,2013-04-23,2013-04-28,1,10,10
SO56335,206,1331,2013-04-17,2013-04-24,2013-04-29,1,10,10
SO56336,206,613,2013-04-17,2013-04-24,2013-04-29,1,10,10
SO56349,206,2733,2013-04-17,2013-04-24,2013-04-29,1,10,10
SO56351,206,10617,2013-04-17,2013-04-24,2013-04-29,1,10,10
SO56352,206,9504,2013-04-17,2013-04-24,2013-04-29,1,10,10
SO56362,206,8128,2013-04-17,2013-04-24,2013-04-29,1,10,10
SO56371,206,991,2013-04-17,2013-04-24,2013-04-29,1,10,10
SO56404,206,3136,2013-04-18,2013-04-25,2013-04-30,1,10,10
SO56420,206,2496,2013-04-18,2013-04-25,2013-04-30,1,10,10
SO56423,206,136,2013-04-18,2013-04-25,2013-04-30,1,10,10
SO56438,206,4600,2013-04-19,2013-04-26,2013-05-01,1,10,10
SO56452,206,10262,2013-04-19,2013-04-26,2013-05-01,1,10,10
SO56468,206,2545,2013-04-19,2013-04-26,2013-05-01,1,10,10
SO56483,206,1645,2013-04-20,2013-04-27,2013-05-02,1,10,10
SO56484,206,1648,2013-04-20,2013-04-27,2013-05-02,1,10,10
SO56486,206,2698,2013-04-20,2013-04-27,2013-05-02,1,10,10
SO56496,206,17946,2013-04-20,2013-04-27,2013-05-02,1,10,10
SO56503,206,10325,2013-04-20,2013-04-27,2013-05-02,1,10,10
SO56505,206,9503,2013-04-20,2013-04-27,2013-05-02,1,10,10
SO56516,206,10136,2013-04-20,2013-04-27,2013-05-02,1,10,10
SO56552,206,11622,2013-04-21,2013-04-28,2013-05-03,1,10,10
SO56568,206,4174,2013-04-21,2013-04-28,2013-05-03,1,10,10
SO56582,206,2177,2013-04-21,2013-04-28,2013-05-03,1,10,10
SO56584,206,2206,2013-04-21,2013-04-28,2013-05-03,1,10,10
SO56586,206,1210,2013-04-21,2013-04-28,2013-05-03,1,10,10
SO56617,206,10658,2013-04-22,2013-04-29,2013-05-04,1,10,10
SO56646,206,17960,2013-04-23,2013-04-30,2013-05-05,1,10,10
SO56658,206,9490,2013-04-23,2013-04-30,2013-05-05,1,10,10
SO56664,206,7055,2013-04-23,2013-04-30,2013-05-05,1,10,10
SO56679,206,3111,2013-04-23,2013-04-30,2013-05-05,1,10,10
SO56693,206,614,2013-04-24,2013-05-01,2013-05-06,1,10,10
SO56694,206,1298,2013-04-24,2013-05-01,2013-05-06,1,10,10
SO56718,206,10326,2013-04-24,2013-05-01,2013-05-06,1,10,10
SO56720,206,10251,2013-04-24,2013-05-01,2013-05-06,1,10,10
SO56735,206,3086,2013-04-24,2013-05-01,2013-05-06,1,10,10
SO56737,206,2494,2013-04-24,2013-05-01,2013-05-06,1,10,10
SO56762,206,18302,2013-04-25,2013-05-02,2013-05-07,1,10,10
SO56781,206,2508,2013-04-25,2013-05-02,2013-05-07,1,10,10
SO56804,206,4788,2013-04-26,2013-05-03,2013-05-08,1,10,10
SO56872,206,10289,2013-04-27,2013-05-04,2013-05-09,1,10,10
SO56894,206,4886,2013-04-27,2013-05-04,2013-05-09,1,10,10
SO56908,206,1654,2013-04-28,2013-05-05,2013-05-10,1,10,10
SO56923,206,10783,2013-04-28,2013-05-05,2013-05-10,1,10,10
SO56924,206,3275,2013-04-28,2013-05-05,2013-05-10,1,10,10
SO56948,206,1355,2013-04-28,2013-05-05,2013-05-10,1,10,10
SO56950,206,1668,2013-04-28,2013-05-05,2013-05-10,1,10,10
SO56973,206,10744,2013-04-29,2013-05-06,2013-05-11,1,10,10
SO56975,206,3364,2013-04-29,2013-05-06,2013-05-11,1,10,10
SO56976,206,9459,2013-04-29,2013-05-06,2013-05-11,1,10,10
SO57207,206,4377,2013-04-30,2013-05-07,2013-05-12,1,10,10
SO57208,206,10754,2013-04-30,2013-05-07,2013-05-12,1,10,10
SO57209,206,5951,2013-04-30,2013-05-07,2013-05-12,1,10,10
SO57210,206,9531,2013-04-30,2013-05-07,2013-05-12,1,10,10
SO57226,206,8163,2013-04-30,2013-05-07,2013-05-12,1,10,10
SO57242,206,1308,2013-05-01,2013-05-08,2013-05-13,1,10,10
SO57266,206,9510,2013-05-01,2013-05-08,2013-05-13,1,10,10
SO57267,206,9488,2013-05-01,2013-05-08,2013-05-13,1,10,10
SO57283,206,2600,2013-05-01,2013-05-08,2013-05-13,1,10,10
SO57285,206,8162,2013-05-01,2013-05-08,2013-05-13,1,10,10
SO57287,206,2238,2013-05-01,2013-05-08,2013-05-13,1,10,10
SO57307,206,1227,2013-05-02,2013-05-09,2013-05-14,1,10,10
SO57310,206,4829,2013-05-02,2013-05-09,2013-05-14,1,10,10
SO57328,206,10777,2013-05-02,2013-05-09,2013-05-14,1,10,10
SO57348,206,8142,2013-05-02,2013-05-09,2013-05-14,1,10,10
SO57353,206,2300,2013-05-02,2013-05-09,2013-05-14,1,10,10
SO57356,206,2379,2013-05-02,2013-05-09,2013-05-14,1,10,10
SO57391,206,11025,2013-05-03,2013-05-10,2013-05-15,1,10,10
SO57392,206,869,2013-05-03,2013-05-10,2013-05-15,1,10,10
SO57411,206,1448,2013-05-03,2013-05-10,2013-05-15,1,10,10
SO57412,206,2368,2013-05-03,2013-05-10,2013-05-15,1,10,10
SO57420,206,1690,2013-05-03,2013-05-10,2013-05-15,1,10,10
SO57461,206,1722,2013-05-04,2013-05-11,2013-05-16,1,10,10
SO57464,206,8131,2013-05-04,2013-05-11,2013-05-16,1,10,10
SO57469,206,746,2013-05-04,2013-05-11,2013-05-16,1,10,10
SO57470,206,2316,2013-05-04,2013-05-11,2013-05-16,1,10,10
SO57497,206,11050,2013-05-05,2013-05-12,2013-05-17,1,10,10
SO57505,206,4069,2013-05-05,2013-05-12,2013-05-17,1,10,10
SO57508,206,16888,2013-05-05,2013-05-12,2013-05-17,1,10,10
SO57518,206,2910,2013-05-05,2013-05-12,2013-05-17,1,10,10
SO57521,206,757,2013-05-05,2013-05-12,2013-05-17,1,10,10
SO57535,206,2261,2013-05-06,2013-05-13,2013-05-18,1,10,10
SO57542,206,18303,2013-05-06,2013-05-13,2013-05-18,1,10,10
SO57552,206,10713,2013-05-06,2013-05-13,2013-05-18,1,10,10
SO57554,206,288,2013-05-06,2013-05-13,2013-05-18,1,10,10
SO57568,206,2286,2013-05-06,2013-05-13,2013-05-18,1,10,10
SO57569,206,1804,2013-05-06,2013-05-13,2013-05-18,1,10,10
SO57598,206,750,2013-05-07,2013-05-14,2013-05-19,1,10,10
SO57604,206,11072,2013-05-07,2013-05-14,2013-05-19,1,10,10
SO57606,206,12281,2013-05-07,2013-05-14,2013-05-19,1,10,10
SO57607,206,10790,2013-05-07,2013-05-14,2013-05-19,1,10,10
SO57608,206,10457,2013-05-07,2013-05-14,2013-05-19,1,10,10
SO57622,206,1558,2013-05-07,2013-05-14,2013-05-19,1,10,10
SO57647,206,4865,2013-05-08,2013-05-15,2013-05-20,1,10,10
SO57648,206,9370,2013-05-08,2013-05-15,2013-05-20,1,10,10
SO57649,206,9371,2013-05-08,2013-05-15,2013-05-20,1,10,10
SO57675,206,919,2013-05-08,2013-05-15,2013-05-20,1,10,10
SO57690,206,2265,2013-05-09,2013-05-16,2013-05-21,1,10,10
SO57698,206,13247,2013-05-09,2013-05-16,2013-05-21,1,10,10
SO57712,206,10341,2013-05-09,2013-05-16,2013-05-21,1,10,10
SO57713,206,2223,2013-05-09,2013-05-16,2013-05-21,1,10,10
SO57714,206,9422,2013-05-09,2013-05-16,2013-05-21,1,10,10
SO57751,206,18316,2013-05-10,2013-05-17,2013-05-22,1,10,10
SO57761,206,10625,2013-05-10,2013-05-17,2013-05-22,1,10,10
SO57790,206,1284,2013-05-11,2013-05-18,2013-05-23,1,10,10
SO57795,206,7254,2013-05-11,2013-05-18,2013-05-23,1,10,10
SO57825,206,1554,2013-05-11,2013-05-18,2013-05-23,1,10,10
SO57833,206,1707,2013-05-11,2013-05-18,2013-05-23,1,10,10
SO57844,206,2262,2013-05-12,2013-05-19,2013-05-24,1,10,10
SO57846,206,1309,2013-05-12,2013-05-19,2013-05-24,1,10,10
SO57868,206,9638,2013-05-12,2013-05-19,2013-05-24,1,10,10
SO57869,206,10456,2013-05-12,2013-05-19,2013-05-24,1,10,10
SO57886,206,1606,2013-05-12,2013-05-19,2013-05-24,1,10,10
SO57890,206,2395,2013-05-12,2013-05-19,2013-05-24,1,10,10
SO57910,206,6773,2013-05-13,2013-05-20,2013-05-25,1,10,10
SO57917,206,9770,2013-05-13,2013-05-20,2013-05-25,1,10,10
SO57922,206,3623,2013-05-13,2013-05-20,2013-05-25,1,10,10
SO57935,206,4010,2013-05-13,2013-05-20,2013-05-25,1,10,10
SO57945,206,1022,2013-05-13,2013-05-20,2013-05-25,1,10,10
SO57979,206,10785,2013-05-14,2013-05-21,2013-05-26,1,10,10
SO57981,206,9412,2013-05-14,2013-05-21,2013-05-26,1,10,10
SO57992,206,274,2013-05-14,2013-05-21,2013-05-26,1,10,10
SO58019,206,1226,2013-05-15,2013-05-22,2013-05-27,1,10,10
SO58027,206,18313,2013-05-15,2013-05-22,2013-05-27,1,10,10
SO58049,206,3424,2013-05-15,2013-05-22,2013-05-27,1,10,10
SO58061,206,773,2013-05-15,2013-05-22,2013-05-27,1,10,10
SO58091,206,10286,2013-05-16,2013-05-23,2013-05-28,1,10,10
SO58102,206,1813,2013-05-16,2013-05-23,2013-05-28,1,10,10
SO58116,206,1701,2013-05-16,2013-05-23,2013-05-28,1,10,10
SO58151,206,2475,2013-05-17,2013-05-24,2013-05-29,1,10,10
SO58152,206,1946,2013-05-17,2013-05-24,2013-05-29,1,10,10
SO58153,206,9762,2013-05-17,2013-05-24,2013-05-29,1,10,10
SO58171,206,721,2013-05-17,2013-05-24,2013-05-29,1,10,10
SO58178,206,3437,2013-05-17,2013-05-24,2013-05-29,1,10,10
SO58193,206,2409,2013-05-18,2013-05-25,2013-05-30,1,10,10
SO58194,206,1272,2013-05-18,2013-05-25,2013-05-30,1,10,10
SO58195,206,2260,2013-05-18,2013-05-25,2013-05-30,1,10,10
SO58214,206,9777,2013-05-18,2013-05-25,2013-05-30,1,10,10
SO58221,206,6225,2013-05-18,2013-05-25,2013-05-30,1,10,10
SO58230,206,824,2013-05-18,2013-05-25,2013-05-30,1,10,10
SO58236,206,2299,2013-05-18,2013-05-25,2013-05-30,1,10,10
SO58242,206,1700,2013-05-18,2013-05-25,2013-05-30,1,10,10
SO58261,206,4869,2013-05-19,2013-05-26,2013-05-31,1,10,10
SO58262,206,10450,2013-05-19,2013-05-26,2013-05-31,1,10,10
SO58264,206,3080,2013-05-19,2013-05-26,2013-05-31,1,10,10
SO58276,206,8413,2013-05-19,2013-05-26,2013-05-31,1,10,10
SO58288,206,1493,2013-05-20,2013-05-27,2013-06-01,1,10,10
SO58308,206,3898,2013-05-20,2013-05-27,2013-06-01,1,10,10
SO58324,206,8694,2013-05-20,2013-05-27,2013-06-01,1,10,10
SO58327,206,1617,2013-05-20,2013-05-27,2013-06-01,1,10,10
SO58333,206,2341,2013-05-20,2013-05-27,2013-06-01,1,10,10
SO58360,206,6754,2013-05-21,2013-05-28,2013-06-02,1,10,10
SO58371,206,1761,2013-05-21,2013-05-28,2013-06-02,1,10,10
SO58373,206,12471,2013-05-21,2013-05-28,2013-06-02,1,10,10
SO58395,206,8145,2013-05-21,2013-05-28,2013-06-02,1,10,10
SO58396,206,2289,2013-05-21,2013-05-28,2013-06-02,1,10,10
SO58404,206,1703,2013-05-21,2013-05-28,2013-06-02,1,10,10
SO58408,206,1685,2013-05-21,2013-05-28,2013-06-02,1,10,10
SO58416,206,1322,2013-05-22,2013-05-29,2013-06-03,1,10,10
SO58435,206,10420,2013-05-22,2013-05-29,2013-06-03,1,10,10
SO58436,206,10303,2013-05-22,2013-05-29,2013-06-03,1,10,10
SO58438,206,10305,2013-05-22,2013-05-29,2013-06-03,1,10,10
SO58439,206,10141,2013-05-22,2013-05-29,2013-06-03,1,10,10
SO58450,206,2504,2013-05-22,2013-05-29,2013-06-03,1,10,10
SO58470,206,1464,2013-05-23,2013-05-30,2013-06-04,1,10,10
SO58473,206,2254,2013-05-23,2013-05-30,2013-06-04,1,10,10
SO58474,206,591,2013-05-23,2013-05-30,2013-06-04,1,10,10
SO58500,206,11074,2013-05-23,2013-05-30,2013-06-04,1,10,10
SO58502,206,1985,2013-05-23,2013-05-30,2013-06-04,1,10,10
SO58506,206,3137,2013-05-23,2013-05-30,2013-06-04,1,10,10
SO58526,206,2330,2013-05-23,2013-05-30,2013-06-04,1,10,10
SO58559,206,5359,2013-05-24,2013-05-31,2013-06-05,1,10,10
SO58570,206,2425,2013-05-24,2013-05-31,2013-06-05,1,10,10
SO58573,206,1995,2013-05-24,2013-05-31,2013-06-05,1,10,10
SO58585,206,1405,2013-05-25,2013-06-01,2013-06-06,1,10,10
SO58588,206,1265,2013-05-25,2013-06-01,2013-06-06,1,10,10
SO58593,206,18322,2013-05-25,2013-06-01,2013-06-06,1,10,10
SO58606,206,9734,2013-05-25,2013-06-01,2013-06-06,1,10,10
SO58607,206,10445,2013-05-25,2013-06-01,2013-06-06,1,10,10
SO58631,206,2080,2013-05-25,2013-06-01,2013-06-06,1,10,10
SO58640,206,2582,2013-05-26,2013-06-02,2013-06-07,1,10,10
SO58641,206,1288,2013-05-26,2013-06-02,2013-06-07,1,10,10
SO58646,206,243,2013-05-26,2013-06-02,2013-06-07,1,10,10
SO58659,206,9441,2013-05-26,2013-06-02,2013-06-07,1,10,10
SO58660,206,11349,2013-05-26,2013-06-02,2013-06-07,1,10,10
SO58676,206,5480,2013-05-26,2013-06-02,2013-06-07,1,10,10
SO58681,206,2287,2013-05-26,2013-06-02,2013-06-07,1,10,10
SO58704,206,2405,2013-05-27,2013-06-03,2013-06-08,1,10,10
SO58716,206,13269,2013-05-27,2013-06-03,2013-06-08,1,10,10
SO58729,206,10714,2013-05-27,2013-06-03,2013-06-08,1,10,10
SO58730,206,12380,2013-05-27,2013-06-03,2013-06-08,1,10,10
SO58731,206,10774,2013-05-27,2013-06-03,2013-06-08,1,10,10
SO58732,206,9699,2013-05-27,2013-06-03,2013-06-08,1,10,10
SO58743,206,7155,2013-05-27,2013-06-03,2013-06-08,1,10,10
SO58759,206,2244,2013-05-27,2013-06-03,2013-06-08,1,10,10
SO58787,206,2807,2013-05-28,2013-06-04,2013-06-09,1,10,10
SO58794,206,9458,2013-05-28,2013-06-04,2013-06-09,1,10,10
SO58795,206,9525,2013-05-28,2013-06-04,2013-06-09,1,10,10
SO58801,206,3297,2013-05-28,2013-06-04,2013-06-09,1,10,10
SO58809,206,4565,2013-05-28,2013-06-04,2013-06-09,1,10,10
SO58842,206,464,2013-05-29,2013-06-05,2013-06-10,1,10,10
SO58845,206,9047,2013-05-29,2013-06-05,2013-06-10,1,10,10
SO58846,206,5448,2013-05-29,2013-06-05,2013-06-10,1,10,10
SO58884,206,8166,2013-05-29,2013-06-05,2013-06-10,1,10,10
SO58891,206,1015,2013-05-29,2013-06-05,2013-06-10,1,10,10
SO59077,206,3831,2013-05-30,2013-06-06,2013-06-11,1,10,10
SO59078,206,3425,2013-05-30,2013-06-06,2013-06-11,1,10,10
SO59082,206,7200,2013-05-30,2013-06-06,2013-06-11,1,10,10
SO59112,206,1605,2013-05-30,2013-06-06,2013-06-11,1,10,10
SO59116,206,797,2013-05-30,2013-06-06,2013-06-11,1,10,10
SO59159,206,10694,2013-05-31,2013-06-07,2013-06-12,1,10,10
SO59160,206,5498,2013-05-31,2013-06-07,2013-06-12,1,10,10
SO59161,206,12061,2013-05-31,2013-06-07,2013-06-12,1,10,10
SO59162,206,10493,2013-05-31,2013-06-07,2013-06-12,1,10,10
SO59184,206,1896,2013-05-31,2013-06-07,2013-06-12,1,10,10
SO59189,206,2453,2013-05-31,2013-06-07,2013-06-12,1,10,10
SO59210,206,1561,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59211,206,1600,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59212,206,2601,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59213,206,2580,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59216,206,6804,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59229,206,9690,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59230,206,9792,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59239,206,162,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59243,206,3379,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59245,206,3006,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59248,206,1017,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59250,206,1027,2013-06-01,2013-06-08,2013-06-13,1,10,10
SO59273,206,1623,2013-06-02,2013-06-09,2013-06-14,1,10,10
SO59274,206,2783,2013-06-02,2013-06-09,2013-06-14,1,10,10
SO59283,206,418,2013-06-02,2013-06-09,2013-06-14,1,10,10
SO59286,206,3945,2013-06-02,2013-06-09,2013-06-14,1,10,10
SO59297,206,10901,2013-06-02,2013-06-09,2013-06-14,1,10,10
SO59298,206,4817,2013-06-02,2013-06-09,2013-06-14,1,10,10
SO59299,206,278,2013-06-02,2013-06-09,2013-06-14,1,10,10
SO59345,206,18118,2013-06-03,2013-06-10,2013-06-15,1,10,10
SO59358,206,10918,2013-06-03,2013-06-10,2013-06-15,1,10,10
SO59360,206,10580,2013-06-03,2013-06-10,2013-06-15,1,10,10
SO59364,206,7188,2013-06-03,2013-06-10,2013-06-15,1,10,10
SO59372,206,3200,2013-06-03,2013-06-10,2013-06-15,1,10,10
SO59377,206,1764,2013-06-03,2013-06-10,2013-06-15,1,10,10
SO59378,206,4305,2013-06-03,2013-06-10,2013-06-15,1,10,10
SO59407,206,3165,2013-06-04,2013-06-11,2013-06-16,1,10,10
SO59409,206,2407,2013-06-04,2013-06-11,2013-06-16,1,10,10
SO59431,206,11356,2013-06-04,2013-06-11,2013-06-16,1,10,10
SO59432,206,10245,2013-06-04,2013-06-11,2013-06-16,1,10,10
SO59446,206,5107,2013-06-04,2013-06-11,2013-06-16,1,10,10
SO59449,206,590,2013-06-04,2013-06-11,2013-06-16,1,10,10
SO59452,206,2479,2013-06-04,2013-06-11,2013-06-16,1,10,10
SO59488,206,1855,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59490,206,1334,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59499,206,467,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59506,206,6814,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59517,206,6338,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59520,206,3761,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59521,206,2487,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59545,206,4903,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59546,206,4904,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59547,206,4177,2013-06-05,2013-06-12,2013-06-17,1,10,10
SO59579,206,3201,2013-06-06,2013-06-13,2013-06-18,1,10,10
SO59604,206,7182,2013-06-06,2013-06-13,2013-06-18,1,10,10
SO59622,206,874,2013-06-06,2013-06-13,2013-06-18,1,10,10
SO59648,206,602,2013-06-07,2013-06-14,2013-06-19,1,10,10
SO59649,206,1632,2013-06-07,2013-06-14,2013-06-19,1,10,10
SO59668,206,3333,2013-06-07,2013-06-14,2013-06-19,1,10,10
SO59683,206,2510,2013-06-07,2013-06-14,2013-06-19,1,10,10
SO59684,206,2411,2013-06-07,2013-06-14,2013-06-19,1,10,10
SO59686,206,2705,2013-06-07,2013-06-14,2013-06-19,1,10,10
SO59712,206,17948,2013-06-08,2013-06-15,2013-06-20,1,10,10
SO59713,206,18121,2013-06-08,2013-06-15,2013-06-20,1,10,10
SO59726,206,1973,2013-06-08,2013-06-15,2013-06-20,1,10,10
SO59727,206,10766,2013-06-08,2013-06-15,2013-06-20,1,10,10
SO59728,206,10702,2013-06-08,2013-06-15,2013-06-20,1,10,10
SO59748,206,2866,2013-06-08,2013-06-15,2013-06-20,1,10,10
SO59762,206,1840,2013-06-09,2013-06-16,2013-06-21,1,10,10
SO59775,206,10791,2013-06-09,2013-06-16,2013-06-21,1,10,10
SO59776,206,9399,2013-06-09,2013-06-16,2013-06-21,1,10,10
SO59777,206,10158,2013-06-09,2013-06-16,2013-06-21,1,10,10
SO59789,206,10137,2013-06-09,2013-06-16,2013-06-21,1,10,10
SO59805,206,800,2013-06-09,2013-06-16,2013-06-21,1,10,10
SO59806,206,2474,2013-06-09,2013-06-16,2013-06-21,1,10,10
SO59832,206,608,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59835,206,3164,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59837,206,1560,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59838,206,3162,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59839,206,1233,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59848,206,724,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59849,206,9476,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59850,206,2757,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59868,206,1761,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59871,206,2604,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59874,206,8543,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59875,206,2899,2013-06-10,2013-06-17,2013-06-22,1,10,10
SO59904,206,3426,2013-06-11,2013-06-18,2013-06-23,1,10,10
SO59905,206,1856,2013-06-11,2013-06-18,2013-06-23,1,10,10
SO59934,206,749,2013-06-11,2013-06-18,2013-06-23,1,10,10
SO59938,206,10581,2013-06-11,2013-06-18,2013-06-23,1,10,10
SO59939,206,2902,2013-06-11,2013-06-18,2013-06-23,1,10,10
SO59984,206,600,2013-06-12,2013-06-19,2013-06-24,1,10,10
SO59986,206,1651,2013-06-12,2013-06-19,2013-06-24,1,10,10
SO59987,206,2607,2013-06-12,2013-06-19,2013-06-24,1,10,10
SO60000,206,4378,2013-06-12,2013-06-19,2013-06-24,1,10,10
SO60008,206,3041,2013-06-12,2013-06-19,2013-06-24,1,10,10
SO60016,206,1721,2013-06-12,2013-06-19,2013-06-24,1,10,10
SO60019,206,3383,2013-06-12,2013-06-19,2013-06-24,1,10,10
SO60026,206,2090,2013-06-12,2013-06-19,2013-06-24,1,10,10
SO60044,206,1613,2013-06-13,2013-06-20,2013-06-25,1,10,10
SO60045,206,1857,2013-06-13,2013-06-20,2013-06-25,1,10,10
SO60046,206,2823,2013-06-13,2013-06-20,2013-06-25,1,10,10
SO60066,206,2761,2013-06-13,2013-06-20,2013-06-25,1,10,10
SO60072,206,4855,2013-06-13,2013-06-20,2013-06-25,1,10,10
SO60093,206,2911,2013-06-13,2013-06-20,2013-06-25,1,10,10
SO60097,206,2450,2013-06-13,2013-06-20,2013-06-25,1,10,10
SO60098,206,2432,2013-06-13,2013-06-20,2013-06-25,1,10,10
SO60141,206,12279,2013-06-14,2013-06-21,2013-06-26,1,10,10
SO60142,206,1057,2013-06-14,2013-06-21,2013-06-26,1,10,10
SO60143,206,9508,2013-06-14,2013-06-21,2013-06-26,1,10,10
SO60157,206,8554,2013-06-14,2013-06-21,2013-06-26,1,10,10
SO60181,206,12331,2013-06-15,2013-06-22,2013-06-27,1,10,10
SO60194,206,4095,2013-06-15,2013-06-22,2013-06-27,1,10,10
SO60206,206,10459,2013-06-15,2013-06-22,2013-06-27,1,10,10
SO60233,206,855,2013-06-15,2013-06-22,2013-06-27,1,10,10
SO60251,206,2264,2013-06-16,2013-06-23,2013-06-28,1,10,10
SO60254,206,8567,2013-06-16,2013-06-23,2013-06-28,1,10,10
SO60263,206,9924,2013-06-16,2013-06-23,2013-06-28,1,10,10
SO60272,206,3120,2013-06-16,2013-06-23,2013-06-28,1,10,10
SO60281,206,2676,2013-06-16,2013-06-23,2013-06-28,1,10,10
SO60287,206,8660,2013-06-16,2013-06-23,2013-06-28,1,10,10
SO60289,206,11051,2013-06-16,2013-06-23,2013-06-28,1,10,10
SO60290,206,2895,2013-06-16,2013-06-23,2013-06-28,1,10,10
SO60319,206,1610,2013-06-17,2013-06-24,2013-06-29,1,10,10
SO60322,206,2603,2013-06-17,2013-06-24,2013-06-29,1,10,10
SO60334,206,3979,2013-06-17,2013-06-24,2013-06-29,1,10,10
SO60343,206,5801,2013-06-17,2013-06-24,2013-06-29,1,10,10
SO60384,206,7259,2013-06-18,2013-06-25,2013-06-30,1,10,10
SO60401,206,14174,2013-06-18,2013-06-25,2013-06-30,1,10,10
SO60420,206,1782,2013-06-18,2013-06-25,2013-06-30,1,10,10
